GWBASIN,SITENUM,YEAR,LAT,LONG,BFI,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEV_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
AGUA FRIA,9512495,1947,34.31502955,-112.0648788,0.523,298.64,15.99,4800.94081,13.3722534,3466.88,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1953,34.3153073,-112.0640455,0.153,268.44,15.92,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,1996,34.01558948,-112.1679378,0.271,267.31,17.25,4800.94081,13.3722534,1801.373,347.2965393066406,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1973,34.3153073,-112.0640455,0.291,384.45,15.44,4800.94081,13.3722534,3481.221,438.7012939453125,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512501,1952,34.3153073,-112.0640455,0.123,523.7,15.67,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512501,1953,34.3153073,-112.0640455,0.254,268.44,15.92,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512501,1954,34.3153073,-112.0640455,0.119,429.92,16.73,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512501,1956,34.3153073,-112.0640455,0.219,189.08,16.36,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1943,34.3153073,-112.0640455,0.178,410.12,16.84,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,2008,34.01558948,-112.1679378,0.129,435.81,16.7,4800.94081,13.3722534,1801.373,505.40814208984375,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1945,34.3153073,-112.0640455,0.187,378.83,15.47,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1946,34.3153073,-112.0640455,0.166,456.14,15.84,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1947,34.3153073,-112.0640455,0.246,298.64,15.99,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2014,34.3153073,-112.0640455,0.123,390.92,17.45,4800.94081,13.3722534,3481.221,406.257568359375,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2015,34.3153073,-112.0640455,0.233,410.05,17.35,4800.94081,13.3722534,3481.221,566.40631103515625,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2016,34.3153073,-112.0640455,0.154,428.65,17.57,4800.94081,13.3722534,3481.221,452.4014892578125,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2018,34.3153073,-112.0640455,0.168,413.4,17.4,4800.94081,13.3722534,3481.221,398.0252075195313,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512495,1957,34.31502955,-112.0648788,0.231,553.81,16.01,4800.94081,13.3722534,3466.88,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512495,1958,34.31502955,-112.0648788,0.261,521.24,16.41,4800.94081,13.3722534,3466.88,481.344970703125,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1960,34.3153073,-112.0640455,0.201,319.15,16.23,4800.94081,13.3722534,3481.221,392.5085754394531,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1966,34.3153073,-112.0640455,0.298,386.54,16.17,4800.94081,13.3722534,3481.221,458.5531311035156,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1957,34.3153073,-112.0640455,0.132,553.81,16.01,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1999,34.3153073,-112.0640455,0.217,376.32,16.65,4800.94081,13.3722534,3481.221,388.9956359863281,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2000,34.3153073,-112.0640455,0.252,435.95,17.09,4800.94081,13.3722534,3481.221,391.0233459472656,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1997,34.3153073,-112.0640455,0.378,461.75,16.55,4800.94081,13.3722534,3481.221,411.4432678222656,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1998,34.3153073,-112.0640455,0.249,543.03,15.43,4800.94081,13.3722534,3481.221,554.31488037109375,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1991,34.3153073,-112.0640455,0.104,551.23,16.03,4800.94081,13.3722534,3481.221,542.17254638671875,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2007,34.3153073,-112.0640455,0.234,326.42,17.35,4800.94081,13.3722534,3481.221,414.2404479980469,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2001,34.3153073,-112.0640455,0.427,354.49,16.87,4800.94081,13.3722534,3481.221,359.65228271484375,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1993,34.3153073,-112.0640455,0.158,719.7,16.17,4800.94081,13.3722534,3481.221,486.4630126953125,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,1975,34.01558948,-112.1679378,0.18,308.42,15.4,4800.94081,13.3722534,1801.373,309.4661865234375,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,1979,34.01558948,-112.1679378,0.316,420.81,15.65,4800.94081,13.3722534,1801.373,481.5526123046875,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512501,1979,34.3153073,-112.0640455,0.214,420.81,15.65,4800.94081,13.3722534,3481.221,481.5526123046875,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512501,1980,34.3153073,-112.0640455,0.123,611.22,16.36,4800.94081,13.3722534,3481.221,447.9764099121094,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1992,34.3153073,-112.0640455,0.182,729.39,16.11,4800.94081,13.3722534,3481.221,677.33038330078125,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2006,34.3153073,-112.0640455,0.365,261.13,17.01,4800.94081,13.3722534,3481.221,347.9691162109375,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,1980,34.01558948,-112.1679378,0.218,611.22,16.36,4800.94081,13.3722534,1801.373,447.9764099121094,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512501,1958,34.3153073,-112.0640455,0.104,521.24,16.41,4800.94081,13.3722534,3481.221,481.344970703125,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,1992,34.01558948,-112.1679378,0.148,729.39,16.11,4800.94081,13.3722534,1801.373,677.33038330078125,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512495,1951,34.31502955,-112.0648788,0.743,604.93,15.7,4800.94081,13.3722534,3466.88,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512495,1952,34.31502955,-112.0648788,0.422,523.7,15.67,4800.94081,13.3722534,3466.88,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512495,1953,34.31502955,-112.0648788,0.58,268.44,15.92,4800.94081,13.3722534,3466.88,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,1982,34.01558948,-112.1679378,0.151,691.2,15.34,4800.94081,13.3722534,1801.373,587.87042236328125,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,2015,34.01558948,-112.1679378,0.131,410.05,17.35,4800.94081,13.3722534,1801.373,566.40631103515625,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,2017,34.01558948,-112.1679378,0.113,380.25,17.95,4800.94081,13.3722534,1801.373,311.8306579589844,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2003,34.3153073,-112.0640455,0.223,458.95,17.32,4800.94081,13.3722534,3481.221,437.10693359375,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,2005,34.3153073,-112.0640455,0.138,496.73,16.89,4800.94081,13.3722534,3481.221,420.4573364257813,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1989,34.3153073,-112.0640455,0.472,288.24,17.13,4800.94081,13.3722534,3481.221,322.62017822265625,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1990,34.3153073,-112.0640455,0.32,464.39,16.04,4800.94081,13.3722534,3481.221,558.36083984375,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512501,1957,34.3153073,-112.0640455,0.151,553.81,16.01,4800.94081,13.3722534,3481.221,455.53695819561295,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1988,34.3153073,-112.0640455,0.126,414.29,16.4,4800.94081,13.3722534,3481.221,465.69281005859375,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1981,34.3153073,-112.0640455,0.424,434.58,16.91,4800.94081,13.3722534,3481.221,477.8978576660156,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1982,34.3153073,-112.0640455,0.114,691.2,15.34,4800.94081,13.3722534,3481.221,587.87042236328125,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1971,34.3153073,-112.0640455,0.142,354.26,15.38,4800.94081,13.3722534,3481.221,374.80718994140625,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512500,1987,34.3153073,-112.0640455,0.154,506.74,15.92,4800.94081,13.3722534,3481.221,531.773681640625,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
AGUA FRIA,9512800,2020,34.01558948,-112.1679378,0.142,236.52,17.8,4800.94081,13.3722534,1801.373,346.3181457519531,1.16e-4,0.2447783,0.0835321,0.5688054,0,0,0,0,0.0063,0.004,0.0023,9e-4,2e-4,1e-4,0,0.0771,0,0.5243,0.0653,0,1e-4,0.001,2e-4,0.0051,0.2741,0.0861,0,0,0,0.0053,0.3959,0.0974,0.0101,0,0,0.1295,0,9e-4,0.3035,0.3774
